,0
  (0, 2104)	0.0999309179235942
  (0, 2064)	0.09839444345102608
  (0, 2017)	0.20322787057303063
  (0, 1955)	0.10555427483950663
  (0, 1791)	0.20322787057303063
  :	:
  (0, 274)	0.061675005642685916
  (0, 270)	0.12891693499778553
  (0, 268)	0.13068313471174983
  (0, 260)	0.07119277668402935
  (0, 251)	0.06149201626479485
  (0, 246)	0.061675005642685916
  (0, 179)	0.053794326536703296
  (0, 97)	0.04845143748414105
  (0, 74)	0.19007842985475318
  (0, 69)	0.08775770137995793
  (0, 67)	0.04149575076174554
  (0, 54)	0.038731854909693914
  (0, 46)	0.03804314244572569
  (0, 45)	0.13648456046074364
  (0, 36)	0.12058653443173283
  (0, 32)	0.07055958972181647
  (0, 26)	0.04091863021486953
  (0, 21)	0.07286088403541455
  (0, 15)	0.029344156412107046
  (0, 9)	0.15345685469907286
  (0, 8)	0.023863412202479884
  (0, 4)	0.06410466178598703
  (0, 3)	0.08964717834911366
  (0, 2)	0.020905207259125827
  (0, 0)	0.03988939898948715"
reuters-topics/grain/article003.txt,"  (0, 9069)	0.0525264114998941
  (0, 9068)	0.0525264114998941
  (0, 9067)	0.0525264114998941
  (0, 9066)	0.0525264114998941
  (0, 9065)	0.0525264114998941
  (0, 9064)	0.0525264114998941
  (0, 9063)	0.0525264114998941
  (0, 9062)	0.0525264114998941
  (0, 9055)	0.0525264114998941
  (0, 9053)	0.0525264114998941
  (0, 9052)	0.0525264114998941
  (0, 9045)	0.0525264114998941
  (0, 9039)	0.0525264114998941
  (0, 7182)	0.04963424069173679
  (0, 7031)	0.04963424069173679
  (0, 7029)	0.04963424069173679
  (0, 7028)	0.04963424069173679
  (0, 5586)	0.04758221284683212
  (0, 5352)	0.04758221284683212
  (0, 5248)	0.04758221284683212
  (0, 5174)	0.04758221284683212
  (0, 5004)	0.04758221284683212
  (0, 4488)	0.04599053639370721
  (0, 4147)	0.04599053639370721
  (0, 4054)	0.04599053639370721
  :	:
  (0, 31)	0.08270053133454086
  (0, 30)	0.029080320055545273
  (0, 29)	0.02713637322093768
  (0, 28)	0.04736633400692528
  (0, 27)	0.0688391534485341
  (0, 26)	0.03305766892992268
  (0, 22)	0.026398569631777485
  (0, 21)	0.014715857848468197
  (0, 18)	0.023922763799092
  (0, 17)	0.05010915428587972
  (0, 16)	0.02389860470482393
  (0, 15)	0.011853395416775138
  (0, 14)	0.04867970914595771
  (0, 13)	0.026543109285201004
  (0, 12)	0.07097771295099971
  (0, 11)	0.2691137409145526
  (0, 8)	0.03855792708531029
  (0, 7)	0.21688906352731505
  (0, 6)	0.036666364183397776
  (0, 5)	0.09337872515527654
  (0, 4)	0.10357876962439186
  (0, 3)	0.01810621914030866
  (0, 2)	0.06755626147352953
  (0, 1)	0.14950076497888296
  (0, 0)	0.21752661650975494"
reuters-topics/grain/article188.txt,"  (0, 9061)	0.14615042466197337
  (0, 7200)	0.13810319699617316
  (0, 4618)	0.13810319699617316
  (0, 3663)	0.12434637043741192
  (0, 3138)	0.11863677154445088
  (0, 2700)	0.11629914277161173
  (0, 2255)	0.11231645045124664
  (0, 1794)	0.1061608349128928
  (0, 1792)	0.3638608694073104
  (0, 1650)	0.22117908775730136
  (0, 1584)	0.10367673384827225
  (0, 1483)	0.10753012991034222
  (0, 1304)	0.09855962389248538
  (0, 1291)	0.09948290224454202
  (0, 1247)	0.09948290224454202
  (0, 1190)	0.10254231621285048
  (0, 1138)	0.09683271731988943
  (0, 1066)	0.09683271731988943
  (0, 1037)	0.11863677154445088
  (0, 997)	0.10367673384827225
  (0, 984)	0.19535478792689503
  (0, 963)	0.09240400835413157
  (0, 952)	0.09051239622668521
  (0, 870)	0.09051239622668521
  (0, 823)	0.08719688960255484
  :	:
  (0, 87)	0.049621410052190985
  (0, 83)	0.048649427613227283
  (0, 74)	0.05340923257843795
  (0, 63)	0.0943468049664558
  (0, 59)	0.049166880901647454
  (0, 42)	0.040456800722362414
  (0, 38)	0.04180541108484448
  (0, 37)	0.039103608691682556
  (0, 34)	0.07434206572908994
  (0, 29)	0.03775236454173002
  (0, 28)	0.08786195531121148
  (0, 27)	0.07661571558067919
  (0, 26)	0.13797037188956443
  (0, 22)	0.03672592560564252
  (0, 18)	0.06656312488303961
  (0, 15)	0.032981098924899296
  (0, 12)	0.06582988502425532
  (0, 8)	0.02682106609174541
  (0, 6)	0.05101057299740493
  (0, 5)	0.023619875560325364
  (0, 4)	0.024016618075714945
  (0, 3)	0.05037906723142882
  (0, 2)	0.09398487371397488
  (0, 1)	0.13865786541181396
  (0, 0)	0.22416664422907973"
reuters-topics/grain/article163.txt,"  (0, 9058)	0.04844382918912714
  (0, 9057)	0.04844382918912714
  (0, 9056)	0.04844382918912714
  (0, 7007)	0.04577645053874218
  (0, 6992)	0.09688765837825428
  (0, 6910)	0.04577645053874218
  (0, 6898)	0.04577645053874218
  (0, 5471)	0.04388391526798425
  (0, 5242)	0.04388391526798425
  (0, 5172)	0.09155290107748436
  (0, 4732)	0.04388391526798425
  (0, 3990)	0.0877678305359685
  (0, 3073)	0.04241595086650036
  (0, 3006)	0.08243307323519858
  (0, 2894)	0.08040489263918109
  (0, 2741)	0.175535661071937
  (0, 2447)	0.2544957051990021
  (0, 2425)	0.03785603694535747
  (0, 2220)	0.07445806542640787
  (0, 2196)	0.1966200067342068
  (0, 2069)	0.03932400134684136
  (0, 2033)	0.08243307323519858
  (0, 1972)	0.0366566226964564
  (0, 1925)	0.03613005652516839
  (0, 1896)	0.03854915796721433
  :	:
  (0, 48)	0.014774773196272205
  (0, 45)	0.03389800522080191
  (0, 42)	0.01341003523093162
  (0, 40)	0.013704647080744961
  (0, 38)	0.01385705309074196
  (0, 31)	0.012712114088321172
  (0, 28)	0.014561605158395783
  (0, 26)	0.12195312958206697
  (0, 25)	0.0723347395545416
  (0, 23)	0.04131584270236734
  (0, 21)	0.1628649245876863
  (0, 20)	0.029047157328142455
  (0, 19)	0.19310244169792593
  (0, 15)	0.14211727023220946
  (0, 13)	0.012240031401756852
  (0, 12)	0.010910169139196
  (0, 11)	0.04512673538041433
  (0, 8)	0.08890259110939629
  (0, 7)	0.03333858290360009
  (0, 6)	0.016908247039591047
  (0, 5)	0.015658349536230364
  (0, 4)	0.01592136247912191
  (0, 3)	0.00834946232045364
  (0, 2)	0.054517306832401614
  (0, 0)	0.022291055222145143"
reuters-topics/grain/article177.txt,"  (0, 9246)	0.26341692939135725
  (0, 5375)	0.23862205781531026
  (0, 2180)	0.19932311615707893
  (0, 1658)	0.1913409503876253
  (0, 1632)	0.18903231466321632
  (0, 1494)	0.18686368474673798
  (0, 1457)	0.36963809214978915
  (0, 1234)	0.17452824458103194
  (0, 974)	0.17930485454837122
  (0, 801)	0.1553719870509058
  (0, 444)	0.13424920220918174
  (0, 341)	0.2766836500457956
  (0, 141)	0.1087364850403891
  (0, 123)	0.09977293805622423
  (0, 106)	0.31932797531963125
  (0, 105)	0.09352869183814312
  (0, 83)	0.08768419844255007
  (0, 81)	0.18925887665273536
  (0, 74)	0.19252624245876077
  (0, 63)	0.08502385716507391
  (0, 45)	0.18432292816687487
  (0, 37)	0.07047911460748763
  (0, 24)	0.0660497037406434
  (0, 20)	0.0789730407257347
  (0, 12)	0.11864971460317131
  (0, 11)	0.1840349885579397
  (0, 8)	0.19336578430698162
  (0, 7)	0.18128102765040252
  (0, 6)	0.04596992631580855
  (0, 5)	0.04257172093134349
  (0, 3)	0.04540082324905008
  (0, 0)	0.1212092730445954"
reuters-topics/grain/article349.txt,"  (0, 9248)	0.15473801884302238
  (0, 9247)	0.15473801884302238
  (0, 5584)	0.1401728604304266
  (0, 5171)	0.14621794735459057
  (0, 5060)	0.1401728604304266
  (0, 4595)	0.135483926730927
  (0, 4316)	0.135483926730927
  (0, 3530)	0.13165278894199478
  (0, 2616)	0.12313271745356295
  (0, 2552)	0.13165278894199478
  (0, 1992)	0.11891600771262328
  (0, 1854)	0.117087630529399
  (0, 1790)	0.11540568656463186
  (0, 1710)	0.11104254360523502
  (0, 1539)	0.11384844968287289
  (0, 1457)	0.10856755904096717
  (0, 1169)	0.11239869682989939
  (0, 1097)	0.20168105630407215
  (0, 1089)	0.10084052815203608
  (0, 1073)	0.09714452318773578
  (0, 1052)	0.21486288019417646
  (0, 791)	0.09178845149313965
  (0, 753)	0.09286628168449244
  (0, 601)	0.09178845149313965
  (0, 571)	0.08709951779364004
  :	:
  (0, 135)	0.061884559638909875
  (0, 121)	0.058501206138913096
  (0, 119)	0.07015297444508553
  (0, 84)	0.055123932253365225
  (0, 83)	0.05150799981682498
  (0, 65)	0.05615834198699881
  (0, 63)	0.049945245518252995
  (0, 52)	0.2700475107883969
  (0, 44)	0.05158539615408988
  (0, 41)	0.04459275997979009
  (0, 39)	0.044872565469754114
  (0, 38)	0.044261838466420074
  (0, 37)	0.04140128195014476
  (0, 32)	0.04198232584020918
  (0, 30)	0.04283398564858327
  (0, 26)	0.14607731763081944
  (0, 22)	0.03888388953735264
  (0, 17)	0.036904249874903435
  (0, 8)	0.028397034356166972
  (0, 7)	0.026622308536949725
  (0, 6)	0.13501970698891083
  (0, 4)	0.025427800904040652
  (0, 2)	0.04975364660536649
  (0, 1)	0.07340260365459286
  (0, 0)	0.07120150864889334"
reuters-topics/grain/article407.txt,"  (0, 9439)	0.04179490170678098
  (0, 9437)	0.04179490170678098
  (0, 9436)	0.04179490170678098
  (0, 9435)	0.04179490170678098
  (0, 7014)	0.03949362143282967
  (0, 6057)	0.03949362143282967
  (0, 5410)	0.037860837093896836
  (0, 5311)	0.037860837093896836
  (0, 5170)	0.037860837093896836
  (0, 4711)	0.037860837093896836
  (0, 4490)	0.036594351167907255
  (0, 4052)	0.036594351167907255
  (0, 4047)	0.036594351167907255
  (0, 4014)	0.036594351167907255
  (0, 3935)	0.03555955681994551
  (0, 3833)	0.03555955681994551
  (0, 3738)	0.036594351167907255
  (0, 3681)	0.03555955681994551
  (0, 3675)	0.03555955681994551
  (0, 3638)	0.036594351167907255
  (0, 3577)	0.03555955681994551
  (0, 3436)	0.03468465066499218
  (0, 3368)	0.15144334837558734
  (0, 3317)	0.03468465066499218
  (0, 3316)	0.03468465066499218
  :	:
  (0, 32)	0.022678940767538677
  (0, 30)	0.03470851378241488
  (0, 29)	0.010796112080204649
  (0, 25)	0.09985084598873813
  (0, 24)	0.06287843872405496
  (0, 23)	0.0356452331201315
  (0, 22)	0.010502579478154318
  (0, 20)	0.08771149741859349
  (0, 19)	0.14096845572275524
  (0, 18)	0.019035177408599568
  (0, 17)	0.019935753444650303
  (0, 16)	0.03803190836934838
  (0, 15)	0.00943166460813193
  (0, 14)	0.06778468776664213
  (0, 13)	0.010560084078555017
  (0, 10)	0.12912091261393935
  (0, 8)	0.02301020657794728
  (0, 7)	0.028762854192625822
  (0, 6)	0.043762757912557036
  (0, 5)	0.05403694883013515
  (0, 4)	0.14422959137226843
  (0, 3)	0.17288391747503923
  (0, 2)	0.10078884224639496
  (0, 1)	0.23791344578692858
  (0, 0)	0.1538528192414791"
reuters-topics/grain/article361.txt,"  (0, 9433)	0.12438397303569616
  (0, 7236)	0.11753523379111268
  (0, 7160)	0.11753523379111268
  (0, 5167)	0.11753523379111268
  (0, 3454)	0.10582723672097537
  (0, 3378)	0.1032234669035475
  (0, 3183)	0.1032234669035475
  (0, 2739)	0.1032234669035475
  (0, 2437)	0.10096797889542156
  (0, 2415)	0.09558895485048764
  (0, 2343)	0.3380279278966766
  (0, 2278)	0.09558895485048764
  (0, 1832)	0.09035010645910194
  (0, 1752)	0.08925998182528425
  (0, 1676)	0.09035010645910194
  (0, 1448)	0.1855344654552357
  (0, 1288)	0.0846667305888267
  (0, 1209)	0.08313011997773338
  (0, 1087)	0.08549084863354812
  (0, 973)	0.07652797006604209
  (0, 929)	0.07755198475514695
  (0, 870)	0.1540644370715337
  (0, 823)	0.07421049641289706
  (0, 817)	0.0750997053640328
  (0, 731)	0.08172171544181199
  :	:
  (0, 124)	0.05400454194127119
  (0, 104)	0.04409075163768523
  (0, 100)	0.34488961954089575
  (0, 96)	0.04668239142277002
  (0, 83)	0.04140397885563017
  (0, 80)	0.10158900454524489
  (0, 74)	0.04545489731048417
  (0, 50)	0.047823520834080785
  (0, 45)	0.08703623635710545
  (0, 34)	0.03163508255433427
  (0, 31)	0.03263951843722789
  (0, 26)	0.1174221905719972
  (0, 17)	0.08899488158755574
  (0, 16)	0.056592546840965416
  (0, 13)	0.06285480571275338
  (0, 11)	0.17380054582905244
  (0, 8)	0.04565311074887767
  (0, 7)	0.12839980240023316
  (0, 6)	0.06512021177071024
  (0, 5)	0.040204248076556225
  (0, 4)	0.06131933688282187
  (0, 3)	0.02143801003168757
  (0, 2)	0.059990650171767954
  (0, 1)	0.15734305922554215
  (0, 0)	0.17170298414255927"
reuters-topics/grain/article375.txt,"  (0, 9432)	0.15167583393107284
  (0, 5142)	0.13739891242796246
  (0, 3917)	0.573297480904055
  (0, 3642)	0.1328027702876097
  (0, 1664)	0.22624373610258186
  (0, 1573)	0.10884506942174167
  (0, 1491)	0.2231908961549717
  (0, 1202)	0.11656272176952043
  (0, 1057)	0.09731852657437545
  (0, 1050)	0.11312186805129093
  (0, 813)	0.09049348284312145
  (0, 764)	0.09659574210314478
  (0, 730)	0.08946340601541915
  (0, 677)	0.08800887876329964
  (0, 533)	0.0834127366229469
  (0, 447)	0.08417568472832405
  (0, 446)	0.09214214201162349
  (0, 423)	0.2837044437558938
  (0, 417)	0.09965278514103616
  (0, 330)	0.07469014136620596
  (0, 297)	0.0809451620966803
  (0, 273)	0.14841095594619289
  (0, 269)	0.07349921756520825
  (0, 234)	0.07349921756520825
  (0, 223)	0.2000047217807098
  :	:
  (0, 86)	0.05853945196376961
  (0, 84)	0.05403305830463756
  (0, 82)	0.060536188848351956
  (0, 79)	0.052061756158036473
  (0, 69)	0.051181740054193535
  (0, 63)	0.04895685508652099
  (0, 57)	0.054123199559456
  (0, 52)	0.0661758527511474
  (0, 51)	0.05671929102298168
  (0, 50)	0.05831677688851082
  (0, 48)	0.04625926734524157
  (0, 45)	0.15920009720099598
  (0, 41)	0.04371029245297738
  (0, 34)	0.038576332712333905
  (0, 26)	0.04772884116377765
  (0, 21)	0.12748101083482757
  (0, 20)	0.1364183597215077
  (0, 18)	0.03453981573794238
  (0, 15)	0.10268397840719143
  (0, 10)	0.23429319485016228
  (0, 8)	0.02783507181586986
  (0, 3)	0.026141857106025658
  (0, 2)	0.0731535717247017
  (0, 1)	0.02398333476859131
  (0, 0)	0.06979246782542337"
reuters-topics/grain/article413.txt,"  (0, 9431)	0.15126267496561438
  (0, 9429)	0.15126267496561438
  (0, 9428)	0.15126267496561438
  (0, 7144)	0.14293396031698052
  (0, 7121)	0.30252534993122876
  (0, 7118)	0.30252534993122876
  (0, 7112)	0.14293396031698052
  (0, 7110)	0.30252534993122876
  (0, 5270)	0.13702464323133057
  (0, 5156)	0.14293396031698052
  (0, 4500)	0.13244102080016676
  (0, 4104)	0.28586792063396105
  (0, 4005)	0.13702464323133057
  (0, 3911)	0.1286959285826967
  (0, 3646)	0.1286959285826967
  (0, 3644)	0.13244102080016676
  (0, 3643)	0.2648820416003335
  (0, 3413)	0.12552949823024415
  (0, 3059)	0.1286959285826967
  (0, 2723)	0.12036721393406287
  (0, 2654)	0.12278661149704674
  (0, 2105)	0.11624520953115552
  (0, 1876)	0.1144578968484129
  (0, 1492)	0.10396495733159912
  (0, 985)	0.09563624268296528
  :	:
  (0, 523)	0.08598183337984526
  (0, 486)	0.08598183337984526
  (0, 477)	0.08356243581686139
  (0, 433)	0.08394639349637396
  (0, 316)	0.08555828976059011
  (0, 291)	0.14568504018509404
  (0, 219)	0.07473269296907002
  (0, 210)	0.06665296485715237
  (0, 164)	0.07153093820933057
  (0, 116)	0.05849193389705824
  (0, 88)	0.060371290667085
  (0, 37)	0.04047142842857263
  (0, 31)	0.0396927413388516
  (0, 26)	0.09519765938089764
  (0, 23)	0.0430020017700645
  (0, 19)	0.04638074551422261
  (0, 17)	0.036075397600510595
  (0, 12)	0.034066286582739407
  (0, 6)	0.026397445443495243
  (0, 5)	0.0244460840115462
  (0, 4)	0.04971340866319612
  (0, 3)	0.05214129544490616
  (0, 2)	0.0486362028614079
  (0, 1)	0.02391800511439117
  (0, 0)	0.09280314120901294"
reuters-topics/grain/article374.txt,"  (0, 9444)	0.13576668988429963
  (0, 9443)	0.13576668988429963
  (0, 9442)	0.13576668988429963
  (0, 9441)	0.13576668988429963
  (0, 9427)	0.13576668988429963
  (0, 7136)	0.1282912038194595
  (0, 7135)	0.1282912038194595
  (0, 6925)	0.1282912038194595
  (0, 6578)	0.1282912038194595
  (0, 6485)	0.1282912038194595
  (0, 5468)	0.1282912038194595
  (0, 5166)	0.12298726204811496
  (0, 4736)	0.12298726204811496
  (0, 4726)	0.1282912038194595
  (0, 4211)	0.1188732051910615
  (0, 4197)	0.1188732051910615
  (0, 3293)	0.2310235519665496
  (0, 2896)	0.1155117759832748
  (0, 2847)	0.10803628991843466
  (0, 2810)	0.11020783421193027
  (0, 2594)	0.11020783421193027
  (0, 2204)	0.10433656099589342
  (0, 1552)	0.09989030024730661
  (0, 1469)	0.20867312199178684
  (0, 1076)	0.18662869903738427
  :	:
  (0, 164)	0.06420300782864538
  (0, 161)	0.05894664496671166
  (0, 148)	0.059234726096030484
  (0, 118)	0.05679098763427204
  (0, 95)	0.2025132307606973
  (0, 91)	0.056165950924429164
  (0, 68)	0.05260079790717094
  (0, 53)	0.05086200915308463
  (0, 45)	0.09500115989059589
  (0, 39)	0.03937105907130305
  (0, 35)	0.04609589473146672
  (0, 30)	0.07516483007268361
  (0, 29)	0.03507012436666349
  (0, 26)	0.1281678157068385
  (0, 20)	0.04070318621587719
  (0, 19)	0.3746637605633497
  (0, 16)	0.09265722788716976
  (0, 14)	0.03145599892775119
  (0, 10)	0.034953064816815246
  (0, 5)	0.04388344854585718
  (0, 4)	0.022310278919111762
  (0, 3)	0.046799721679148254
  (0, 2)	0.2182685276634078
  (0, 1)	0.02146774400065859
  (0, 0)	0.12494399522893318"
reuters-topics/grain/article412.txt,"  (0, 1317)	0.4542564225705851
  (0, 1270)	0.5095611192842228
  (0, 888)	0.414027325906053
  (0, 133)	0.4542564225705851
  (0, 76)	0.23441821187266484
  (0, 65)	0.23240052028278563
  (0, 35)	0.2174146828950475"
reuters-topics/grain/article406.txt,"  (0, 9451)	0.07456620663628105
  (0, 9450)	0.07456620663628105
  (0, 9449)	0.07456620663628105
  (0, 9447)	0.07456620663628105
  (0, 7107)	0.07046049676670596
  (0, 7076)	0.07046049676670596
  (0, 5395)	0.06754744925522932
  (0, 4249)	0.06528791406307073
  (0, 4238)	0.21138149030011785
  (0, 4185)	0.06754744925522932
  (0, 4168)	0.06528791406307073
  (0, 4083)	0.06528791406307073
  (0, 3967)	0.06344173938565423
  (0, 3859)	0.13509489851045864
  (0, 3701)	0.06344173938565423
  (0, 3651)	0.14092099353341192
  (0, 3645)	0.06344173938565423
  (0, 3288)	0.061880820936909074
  (0, 3010)	0.060528691874177594
  (0, 2328)	0.059336029516079136
  (0, 2301)	0.05730405280977852
  (0, 2209)	0.0564229820046025
  (0, 2050)	0.060528691874177594
  (0, 1966)	0.05486206355585735
  (0, 1953)	0.055612475432493015
  :	:
  (0, 38)	0.02132919509934387
  (0, 37)	0.01995073071236129
  (0, 33)	0.021408614537580646
  (0, 32)	0.02023072808530973
  (0, 30)	0.020641131693484797
  (0, 28)	0.022413662944723963
  (0, 27)	0.07817894874802787
  (0, 24)	0.0186968843223922
  (0, 22)	0.16863869315176883
  (0, 21)	0.020890551359314356
  (0, 17)	0.07113468150889632
  (0, 15)	0.01682701533857084
  (0, 14)	0.01727636225053591
  (0, 13)	0.018840226423364928
  (0, 11)	0.03473021777510503
  (0, 10)	0.05759109519256324
  (0, 8)	0.04105246688871514
  (0, 7)	0.05131575483113503
  (0, 6)	0.05205137016272062
  (0, 5)	0.0964072202090684
  (0, 4)	0.03675996378964383
  (0, 3)	0.11566570372303923
  (0, 2)	0.0719268746250635
  (0, 1)	0.10611523436852288
  (0, 0)	0.2516144853978794"
reuters-topics/grain/article360.txt,"  (0, 7089)	0.11711796906027414
  (0, 7087)	0.11711796906027414
  (0, 7073)	0.11711796906027414
  (0, 4258)	0.10852020990663282
  (0, 4101)	0.10852020990663282
  (0, 4100)	0.2245519244114244
  (0, 3991)	0.10852020990663282
  (0, 3425)	0.10852020990663282
  (0, 3164)	0.10545153683914892
  (0, 2960)	0.10060952998458698
  (0, 2952)	0.10285701072913533
  (0, 1985)	0.09119057850801013
  (0, 1962)	0.0924378974879099
  (0, 1784)	0.09119057850801013
  (0, 1639)	0.09002935231894434
  (0, 1497)	0.08605066823212008
  (0, 1131)	0.08013625388489716
  (0, 1064)	0.08436615314144685
  (0, 1041)	0.08077146526678469
  (0, 1019)	0.08792271845414767
  (0, 973)	0.07625628623302246
  (0, 941)	0.0851873454643824
  (0, 901)	0.08013625388489716
  (0, 778)	0.07781103118268556
  (0, 764)	0.0789335206367924
  :	:
  (0, 69)	0.04182332312826762
  (0, 58)	0.04175944789444901
  (0, 50)	0.38122993099097496
  (0, 48)	0.037800908757857625
  (0, 47)	0.042277368878960955
  (0, 46)	0.07252198333834989
  (0, 45)	0.04336362343444351
  (0, 40)	0.03506301633033446
  (0, 38)	0.07090588702479536
  (0, 37)	0.03316168874080771
  (0, 33)	0.03558495284723102
  (0, 28)	0.03725552336054464
  (0, 18)	0.05644864253810878
  (0, 17)	0.0886789386646222
  (0, 13)	0.12526332663512207
  (0, 12)	0.027913410424980162
  (0, 11)	0.2020474542647795
  (0, 7)	0.14926796161264552
  (0, 6)	0.0865187025355028
  (0, 5)	0.10015379496096552
  (0, 4)	0.020367215197791153
  (0, 3)	0.06408570727141945
  (0, 2)	0.09962945980960974
  (0, 1)	0.0391961179380819
  (0, 0)	0.13307265778015287"
reuters-topics/grain/article348.txt,"  (0, 9456)	0.1726659803404793
  (0, 9455)	0.1726659803404793
  (0, 9454)	0.1726659803404793
  (0, 7098)	0.16315877256361444
  (0, 6669)	0.16315877256361444
  (0, 5162)	0.15641330129670444
  (0, 4610)	0.15641330129670444
  (0, 4374)	0.15118110729532624
  (0, 3903)	0.15118110729532624
  (0, 3118)	0.3023622145906525
  (0, 2902)	0.14016062225292958
  (0, 2799)	0.14329162087409034
  (0, 2569)	0.14329162087409034
  (0, 2234)	0.13492842825155138
  (0, 2068)	0.1326936276126556
  (0, 1820)	0.12703894183031547
  (0, 1366)	0.23975691381406986
